21/11/2018;-92
22/11/2018;-192
23/11/2018;158
28/11/2018;-262
03/12/2018;268
07/01/2019;-252
08/01/2019;-232
09/01/2019;-282
09/01/2019;48
10/01/2019;38
11/01/2019;-72
18/01/2019;-282
18/01/2019;-202
21/01/2019;-22
22/01/2019;-362
22/01/2019;-32
23/01/2019;-12
24/01/2019;448
29/01/2019;18
30/01/2019;18
05/02/2019;128
13/02/2019;-272
13/02/2019;18
14/02/2019;28
18/02/2019;-162
20/02/2019;18
22/02/2019;318
27/02/2019;-382
27/02/2019;268
05/03/2019;-262
08/03/2019;178
11/03/2019;-222
13/03/2019;-42
19/03/2019;198
21/03/2019;8
22/03/2019;208
25/03/2019;168
26/03/2019;-222
27/03/2019;-192
27/03/2019;258
29/03/2019;28
01/04/2019;-272
02/04/2019;28
03/04/2019;178
04/04/2019;-12
05/04/2019;-202
05/04/2019;-132
08/04/2019;-2
09/04/2019;58
10/04/2019;-252
10/04/2019;178
12/04/2019;778
18/04/2019;48
23/04/2019;-232
24/04/2019;318
30/04/2019;-232
02/05/2019;78
02/05/2019;-322
03/05/2019;-162
07/05/2019;408
08/05/2019;88
13/05/2019;168
14/05/2019;78
22/05/2019;128
28/06/2019;-22
01/07/2019;418
02/07/2019;18
08/07/2019;-212
10/07/2019;-102
12/07/2019;-242
16/07/2019;-2
17/07/2019;78
18/07/2019;-72
22/07/2019;188
23/07/2019;98
24/07/2019;-152
26/07/2019;-272
26/07/2019;-52
29/07/2019;-42
30/07/2019;-102
31/07/2019;438
01/08/2019;-2
23/08/2019;678
30/08/2019;28
02/09/2019;-22
04/09/2019;68
08/10/2019;68
09/10/2019;348
22/11/2019;58
25/11/2019;-102
26/11/2019;138
29/11/2019;-292
29/11/2019;-152
03/12/2019;158
06/12/2019;-262
09/12/2019;8
11/12/2019;158
12/12/2019;-182
13/12/2019;468
16/12/2019;-362
18/12/2019;358
23/12/2019;198
27/12/2019;-172
03/01/2020;8
07/01/2020;-52
08/01/2020;108
15/01/2020;-152
16/01/2020;68
17/01/2020;-212
17/01/2020;-222
20/01/2020;18
21/01/2020;-222
21/01/2020;198
22/01/2020;188
23/01/2020;368
24/01/2020;478
06/02/2020;8
06/02/2020;28
07/02/2020;-122
10/02/2020;228
11/02/2020;-302
12/02/2020;-42
